DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.034558411687612534"
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.031946979463100433"
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.042463276535272598"
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.04983789473772049"
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.036186560988426208"
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.032514162361621857"
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.055214416235685349"
1, mujets, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.1231125232"
1, mujets, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0930261425344"
1, mujets, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0800574149091"
1, mujets, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0672373217989"
1, mujets, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.140537066309"
1, mujets, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0970582936416"
1, mujets, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.132403232446"
1, mujets, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.109835365385"
1, mujets, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0795044818693"
1, mujets, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0410375064631"
1, mujets, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0310087141368"
1, mujets, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.026685804349"
1, mujets, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0224124418895"
1, mujets, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0468456861284"
1, mujets, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0323527658198"
1, mujets, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0441344124766"
1, mujets, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0366117903343"
1, mujets, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.026501494653"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0327334120979"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0230569355404"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0733213139789"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0706659701979"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0510262382334"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0364450439468"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0620260924576"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.1239914397"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0277144015955"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0109111373103"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.00768564534705"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0244404386707"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0235553221721"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.017008746075"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0121483481255"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0206753635333"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.0413304799"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))-0.00923813375305"
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.14621166884899139"
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.084196500480175018"
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.1036752313375473"
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.0958409383893013"
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.12738983333110809"
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.14951369166374207"
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.10855968296527863"
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.09754248708486557"
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.16564324498176575"
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.048737224191427231"
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.028065500780940056"
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.034558411687612534"
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.031946979463100433"
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.042463276535272598"
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.04983789473772049"
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.036186560988426208"
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.032514162361621857"
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))+0.055214416235685349"
1, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.1231125232"
1, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0930261425344"
1, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0800574149091"
1, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0672373217989"
1, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.140537066309"
1, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0970582936416"
1, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.132403232446"
1, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.109835365385"
1, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0795044818693"
1, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0410375064631"
1, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0310087141368"
1, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.026685804349"
1, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0224124418895"
1, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0468456861284"
1, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0323527658198"
1, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0441344124766"
1, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0366117903343"
1, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.026501494653"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0327334120979"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0230569355404"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0733213139789"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0706659701979"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0510262382334"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0364450439468"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0620260924576"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.1239914397"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0277144015955"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0109111373103"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.00768564534705"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0244404386707"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0235553221721"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.017008746075"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0121483481255"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0206753635333"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.0413304799"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))+0.00923813375305"
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))"
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))"
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.15082257986068726"
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.054858319461345673"
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.053491078317165375"
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.048742711544036865"
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.04667256772518158"
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.047940321266651154"
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.064067237079143524"
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.10955213010311127"
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.16617907583713531"
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.043092165142297745"
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.01567380502820015"
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.015283165499567986"
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.013926489278674126"
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.01333501935005188"
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.013697234913706779"
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.018304925411939621"
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.031300608068704605"
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))-0.047479737550020218"
2, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0439371955188"
2, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0460412865232"
2, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0602386014003"
2, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0750751766367"
2, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0463026695586"
2, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0502207807666"
2, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0869319506766"
2, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.108008383662"
2, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0509577567546"
2, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0125534844628"
2, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0131546535931"
2, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0172110295134"
2, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0214500496752"
2, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0132293344097"
2, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0143487947216"
2, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.024837700097"
2, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0308595403921"
2, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0145593584861"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0157432978757"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0160016206665"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0218156312833"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0797833758567"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0124232521868"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0184165316692"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.123248880512"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.126292019957"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0203160586892"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.00449808502676"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.00457189156409"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.00623303757624"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0227952502597"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.00354950071945"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.00526186637276"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0352139652772"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.0360834344902"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))-0.00580458823123"
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.15082257986068726"
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.054858319461345673"
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.053491078317165375"
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.048742711544036865"
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.04667256772518158"
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.047940321266651154"
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.064067237079143524"
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.10955213010311127"
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.16617907583713531"
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.043092165142297745"
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.01567380502820015"
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.015283165499567986"
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.013926489278674126"
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.01333501935005188"
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.013697234913706779"
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.018304925411939621"
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.031300608068704605"
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.573021*((1.+(0.472221*x))/(1.+(0.27584*x))))+0.047479737550020218"
2, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))+0.0439371955188"
2, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))+0.0460412865232"
2, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))+0.0602386014003"
2, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))+0.0750751766367"
2, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))+0.0463026695586"
2, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.573021*((1.+(0.472221*x))/(1.+(0.27584*x)))+0.0502207807666"
