DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00634148824095"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.014416685886"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.0857123935872"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.213101208701"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.0177027127362"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00228915746465"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00407410525236"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00508299553202"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.0171661791076"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00211382941384"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00480556183337"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.0285707970579"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.0710337362337"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0097+(-(2.89663e-06*(log(x+19)*(log(x+18)*(3-(-(110.381*log(x+18))))))))+0.00590090428743"
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))"
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))"
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.22118574380874634"
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.18057604134082794"
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.13569401204586029"
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.12348537147045135"
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.12503151595592499"
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.15662820637226105"
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.23293706774711609"
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.15489448606967926"
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.28330373764038086"
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.073728583753108978"
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.060192015022039413"
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.04523133859038353"
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.041161790490150452"
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.041677173227071762"
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.052209403365850449"
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.077645689249038696"
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.051631495356559753"
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))-0.094434574246406555"
1, mujets, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.117680917147"
1, mujets, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.118596793257"
1, mujets, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.224708915367"
1, mujets, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.123172649464"
1, mujets, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.14933441562"
1, mujets, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.127632501993"
1, mujets, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.202672962483"
1, mujets, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.197989296678"
1, mujets, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.176089196358"
1, mujets, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.039226973595"
1, mujets, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0395322645887"
1, mujets, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0749029716323"
1, mujets, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0410575493533"
1, mujets, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0497781400263"
1, mujets, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0425441686242"
1, mujets, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0675576570557"
1, mujets, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0659964276455"
1, mujets, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0586964001465"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0422383915623"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0344011278366"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.061364329096"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0939191154064"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0472401031205"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0460739551171"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0885821852429"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.202635747493"
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0400037702285"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.014079464151"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0114670420267"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0204547769385"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0313063724161"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0157467004588"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0153579851138"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0295273946596"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0675452466953"
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))-0.0133345896922"
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.22118574380874634"
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.18057604134082794"
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.13569401204586029"
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.12348537147045135"
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.12503151595592499"
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.15662820637226105"
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.23293706774711609"
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.15489448606967926"
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.28330373764038086"
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.073728583753108978"
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.060192015022039413"
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.04523133859038353"
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.041161790490150452"
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.041677173227071762"
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.052209403365850449"
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.077645689249038696"
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.051631495356559753"
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x))))+0.094434574246406555"
1, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.117680917147"
1, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.118596793257"
1, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.224708915367"
1, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.123172649464"
1, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.14933441562"
1, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.127632501993"
1, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.202672962483"
1, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.197989296678"
1, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.176089196358"
1, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.039226973595"
1, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0395322645887"
1, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0749029716323"
1, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0410575493533"
1, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0497781400263"
1, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0425441686242"
1, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0675576570557"
1, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0659964276455"
1, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0586964001465"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0422383915623"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0344011278366"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.061364329096"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0939191154064"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0472401031205"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0460739551171"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0885821852429"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.202635747493"
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0400037702285"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.014079464151"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0114670420267"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0204547769385"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0313063724161"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0157467004588"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0153579851138"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0295273946596"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0675452466953"
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04699*((1.+(0.00875474*x))/(1.+(0.0118305*x)))+0.0133345896922"
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))"
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))"
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.21987158060073853)"
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.055087678134441376)"
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.047010872513055801)"
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.045507915318012238)"
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.041357722133398056)"
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.044464100152254105)"
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.060340981930494308)"
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.14770445227622986)"
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.43126729130744934)"
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.062820449471473694)"
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.015739336609840393)"
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.013431677594780922)"
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.013002261519432068)"
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.011816492304205894)"
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.012704028747975826)"
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.017240280285477638)"
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.042201273143291473)"
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+((0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.12321922928094864)"
2, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0404214872868"
2, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0425730102001"
2, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0562905818769"
2, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.12938836997"
2, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0435097888683"
2, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0444434833063"
2, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.164355480389"
2, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.310420008618"
2, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0450178168645"
2, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0115489966324"
2, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0121637171488"
2, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0160830231389"
2, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0369681072111"
2, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0124313683708"
2, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0126981378486"
2, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0469587059304"
2, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.088691435415"
2, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0128622334931"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00875011688965"
